idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
2502,502,187.125142,187.12451,187.126099,17.44815,14.4336,22.7756,72,72,878766.9706,pos
2504,504,188.069322,188.068753,188.070015,215.25535,213.929,216.2564,100,100,22303907.79,pos
2505,505,188.126704,188.126014,188.127412,294.908,294.1993,295.9913,100,100,577626.3713,pos
2508,508,188.969186,188.968387,188.970208,64.86605,60.0689,66.3045,98,98,162010.0686,pos
2509,509,189.00564,189.004998,189.006607,120.74825,116.4188,130.3753,96,96,557731.3156,pos
2511,511,189.048404,189.043058,189.055821,174.1884,162.9659,191.8043,75,75,145623.0168,pos
2512,512,189.072642,189.072025,189.073293,215.17075,213.8625,216.0472,100,100,2196015.07,pos
2513,513,189.111316,189.11016,189.147564,359.889,336.0126,360.758,80,79,91130.45944,pos
2514,514,189.142425,189.137274,189.15066,48.02015,43.6563,50.1832,98,98,109525.5694,pos
2516,516,190.08177,190.048308,190.082427,213.1149,198.378,240.1762,105,102,720224.9509,pos
2517,517,190.084786,190.083929,190.085563,361.83485,361.0235,362.395,74,74,201842.8296,pos
2519,519,191.032526,191.031881,191.033502,96.6434,95.5972,100.628,99,99,1077272.873,pos
2520,520,191.038835,191.038012,191.039745,48.7025,45.5399,49.9873,99,99,411095.9954,pos
2521,521,191.088172,191.087579,191.08882,212.6688,211.5776,213.6771,100,100,24434141.87,pos
2522,522,191.102653,191.101976,191.104702,357.70245,354.8888,362.0615,66,66,69166.51776,pos
2523,523,191.162545,191.16186,191.163269,444.4215,442.1564,445.3092,104,104,344604.8537,pos
2525,525,191.980083,191.978829,191.995407,211.09035,205.6109,213.9609,90,90,246229.2713,pos
2526,526,192.03314,192.03248,192.035565,96.11785,95.3449,97.9312,66,66,58557.2016,pos
2527,527,192.062583,192.050047,192.064767,172.5476,160.8014,173.4461,101,101,281179.4789,pos
2528,528,192.094247,192.093672,192.094933,212.55545,211.5776,213.6771,100,100,75886695.32,pos
2529,529,192.049914,192.049367,192.073738,20.894,16.003,51.5303,63,62,343372.3724,pos
2530,530,192.210121,192.208559,192.21153,211.9204,211.0184,212.8119,97,97,140224.598,pos
2532,532,193.027481,193.023268,193.030578,96.4379,95.3142,97.9393,96,96,126662.1587,pos
2533,533,193.100153,193.099497,193.100969,212.249,211.0184,213.6771,100,100,34085307.14,pos
2534,534,193.129817,193.129146,193.153284,48.4448,16.3369,51.9443,98,97,442737.2394,pos
2535,535,194.10387,194.103275,194.10452,212.3867,211.5776,213.6771,99,99,2895086.945,pos
2536,536,194.114225,194.112886,194.119493,298.2288,296.3277,299.9666,87,87,98517.3682,pos
2537,537,194.116281,194.115632,194.117918,160.623,158.3777,163.1323,104,104,211047.6893,pos
2539,539,194.952191,194.95164,194.953432,17.26365,12.7552,20.9542,82,82,125991.6765,pos
2540,540,194.952029,194.951568,194.95331,135.47525,128.0262,138.1337,66,66,180617.7354,pos
2542,542,195.063673,195.061528,195.064313,323.5642,322.3334,324.8445,77,77,67166.98815,pos
2544,544,195.121285,195.086465,195.121924,202.89565,202.2502,224.0176,100,100,3491859.948,pos
2545,545,195.0987,195.097604,195.104223,351.14975,349.7085,352.7031,98,98,1787150.243,pos
2546,546,195.086508,195.085739,195.122292,18.1947,13.0954,49.4454,89,89,3761374.589,pos
2548,548,196.090559,196.089039,196.100431,248.91305,224.0176,266.8462,72,72,136820.2292,pos
2549,549,196.122948,196.100857,196.125991,202.6714,198.527,203.8255,99,99,205121.2553,pos
2550,550,196.168444,196.167675,196.169424,17.47635,14.4336,21.4705,72,72,2401576.262,pos
2551,551,196.86367,196.863006,196.864487,50.06795,48.4727,50.9,100,100,780698.1519,pos
2552,552,196.971788,196.971026,196.972248,469.1553,462.4547,472.0373,59,59,214973.9435,pos
2554,554,197.07684,197.0762,197.07802,312.1196,311.4739,315.2309,103,103,267795.0123,pos
2555,555,197.099483,197.097738,197.101614,46.7979,42.6285,49.137,94,94,92188.14897,pos
2556,556,197.126363,197.098063,197.128263,249.7239,201.7046,276.307,89,84,58722.45778,pos
2557,557,198.047755,198.04692,198.048441,330.0739,328.3467,331.2968,100,100,469903.2335,pos
2558,558,198.084336,198.080015,198.105513,50.6262,11.2261,53.1957,104,101,112582.1799,pos
2559,559,198.146872,198.141345,198.148833,384.8511,383.3491,386.4313,88,88,48809.28635,pos
2560,560,198.184116,198.183418,198.185128,17.3679,14.4336,20.616,67,67,5915181.169,pos
2561,561,198.860699,198.860035,198.86149,50.05305,48.4727,50.9,100,100,738067.2416,pos
2565,565,199.167575,199.166998,199.168247,524.3454,523.1863,525.7616,105,105,453463.3865,pos
2566,566,199.167553,199.166977,199.168405,623.89555,622.2789,625.9664,104,104,488347.5792,pos
2567,567,199.167709,199.16683,199.17212,799.8548,798.8814,802.9242,91,91,377140.1872,pos
2568,568,199.187346,199.186671,199.18835,17.3679,14.4336,20.616,65,65,572162.0031,pos
2570,570,200.059976,200.051897,200.065966,46.18075,43.0364,47.4831,100,100,121097.7918,pos
2571,571,200.19919,200.198547,200.199828,600.6418,600.042,602.1357,103,103,478975.5627,pos
2573,573,200.858009,200.85726,200.860151,50.0501,48.4727,50.9,99,99,205041.2707,pos
2577,577,201.565121,201.562434,201.566064,172.2767,171.0681,173.1546,55,55,36875.41812,pos
2578,578,202.04561,202.041401,202.046738,242.3659,240.2354,243.2912,99,99,326301.0301,pos
2579,579,202.031119,202.030472,202.03218,95.49305,94.3744,98.36,98,98,386000.0405,pos
2580,580,202.142052,202.140986,202.143574,448.9314,447.6959,450.7783,61,61,36533.98011,pos
2581,581,202.178811,202.177967,202.179812,109.1461,100.8813,147.4485,58,57,39569.77028,pos
2583,583,203.051233,203.050549,203.052126,51.478,47.6555,52.4089,101,101,21071823.88,pos
2585,585,203.148444,203.132472,203.149581,51.5235,48.9345,52.9446,99,99,127925.8234,pos
2586,586,204.061821,204.060974,204.063038,99.3281,98.1047,103.2794,98,98,335391.1768,pos
2587,587,204.054508,204.053791,204.055383,50.9331,49.5693,51.7559,86,86,940065.2027,pos
2588,588,204.121644,204.12094,204.122585,74.3629,49.5617,76.3691,101,101,4330960.984,pos
2590,590,204.968043,204.966679,204.969921,214.7819,213.8625,215.8753,92,92,113579.0522,pos
2591,591,204.955613,204.954815,204.957305,39.23,38.4719,41.6684,77,77,45084.88131,pos
2592,592,204.955362,204.954683,204.955931,468.1596,460.0655,476.0886,71,71,216622.9534,pos
2593,593,205.055103,205.023979,205.070166,50.43485,48.8628,67.6182,74,74,135218.0542,pos
2594,594,205.05918,205.022897,205.063186,96.2096,73.9197,131.0106,73,72,114654.5674,pos
2595,595,205.084246,205.083568,205.085094,589.5756,587.637,590.9375,105,105,582411.4235,pos
2596,596,205.095885,205.095232,205.098551,215.22575,213.8625,216.2564,104,104,65942834.86,pos
2597,597,205.124939,205.124239,205.125503,74.4617,52.6051,76.5315,70,70,292761.6393,pos
2598,598,205.223605,205.221904,205.224682,214.79585,213.8625,215.763,98,98,132051.5534,pos
2599,599,205.431159,205.425778,205.436234,214.6339,213.7956,215.8299,71,71,36040.11277,pos
2601,601,206.003926,206.003197,206.004923,96.946,95.5972,99.53,91,91,78872.04832,pos
2602,602,206.099195,206.09855,206.09997,215.1702,213.8625,216.0472,99,99,7356351.821,pos
2603,603,206.079892,206.078957,206.081473,298.53695,297.3256,299.2404,98,98,124519.2517,pos
2604,604,206.892471,206.891836,206.893337,47.5384,45.6881,48.869,100,100,1392301.327,pos
2605,605,207.010203,207.007175,207.011322,96.5084,69.8373,100.628,100,99,3632507.338,pos
2606,606,207.106031,207.103843,207.108115,211.8827,210.3521,214.1839,98,98,383337.9591,pos
2608,608,207.158094,207.157325,207.159128,17.5285,14.4336,23.1123,66,66,603074.9126,pos
2609,609,207.984108,207.9834,207.985289,20.5344,10.4208,24.1507,103,103,243314.6608,pos
2610,610,208.013562,208.012838,208.014973,96.3401,95.0439,99.5641,90,90,122385.6159,pos
2611,611,208.067812,208.047232,208.068666,50.7401,41.7885,51.929,101,101,172173.7769,pos
2612,612,208.114685,208.114033,208.115493,213.40995,212.1542,214.3588,100,100,1447569.622,pos
2613,613,208.807635,208.801794,208.809372,211.77575,210.6604,212.8119,96,96,99366.16665,pos
2614,614,208.889484,208.888884,208.890348,47.52075,45.6456,49.0232,100,100,837094.9487,pos
2615,615,208.989547,208.986526,208.994271,211.8695,211.0834,213.5028,71,71,66690.91317,pos
2616,616,209.071339,209.070571,209.072243,51.0276,49.6098,51.7559,99,99,4358224.108,pos
2617,617,209.090752,209.090023,209.091407,172.95765,171.9705,173.682,98,98,1157095.567,pos
2618,618,209.12088,209.120259,209.121638,212.9213,211.5776,214.1806,99,99,51029793.97,pos
2619,619,209.252315,209.250641,209.257199,211.93225,211.2934,213.3198,68,68,73614.12235,pos
2620,620,209.780116,209.773492,209.785513,212.1458,211.2488,213.2461,100,100,260371.4415,pos
2621,621,209.90617,209.905168,209.907541,212.22565,211.5776,213.2461,100,100,351021.9347,pos
2622,622,209.994435,209.993604,209.995184,212.536,211.5776,213.6771,99,99,951116.9025,pos
2623,623,210.048973,210.048033,210.062381,183.68915,181.9648,213.151,104,99,344202.4651,pos
2624,624,210.10857,210.107892,210.109171,295.30675,294.6956,295.9913,100,100,1029499.426,pos
2625,625,210.126843,210.126231,210.127648,212.6439,211.5776,213.7404,99,99,408396959.4,pos
2626,626,210.259542,210.258585,210.260419,212.6035,211.5776,213.5884,99,99,1021039.932,pos
2627,627,210.347951,210.346981,210.34913,212.3592,211.5776,213.2461,99,99,454527.3088,pos
2628,628,210.47438,210.468797,210.482236,212.39855,211.5776,213.2461,100,100,515336.241,pos
2629,629,210.886559,210.885425,210.887623,47.1899,45.129,49.0232,99,99,104435.3372,pos
2630,630,211.000019,210.99302,211.004418,211.2135,209.7631,212.672,82,82,58773.37431,pos
2631,631,211.031895,211.031171,211.032967,97.1642,95.5883,100.628,100,100,222648.7243,pos
2632,632,211.092848,211.091789,211.104262,360.3004,359.6834,361.2663,105,105,1339254.543,pos
2633,633,211.130171,211.123589,211.131346,212.55545,211.5776,247.1591,102,100,51097121.89,pos
2634,634,211.263689,211.260258,211.265479,211.51415,210.1879,213.0748,90,90,66162.35675,pos
2635,635,211.458553,211.456677,211.463396,211.5007,210.2657,213.1174,84,84,60776.99755,pos
2636,636,212.026279,212.025617,212.02699,331.4836,330.9229,332.3037,99,99,1492371.898,pos
2637,637,212.089334,212.066578,212.096223,360.4499,358.0688,363.0556,89,89,123289.8978,pos
2638,638,212.131243,212.130302,212.139931,212.1969,206.3439,213.2461,100,100,1729163.055,pos
2639,639,212.731716,212.730794,212.733277,17.4877,14.4336,21.0027,60,60,81410.87385,pos
2641,641,213.107907,213.090496,213.111571,316.5762,314.7225,337.8021,85,85,60977.32367,pos
2642,642,213.144574,213.143574,213.145526,443.8261,441.6503,444.8566,105,105,534333.7558,pos
2643,643,213.138183,213.132793,213.141737,211.8555,208.9027,213.5028,100,100,227458.507,pos
2645,645,213.731174,213.726022,213.739231,17.26645,11.0845,21.0027,78,78,245780.0713,pos
2646,646,213.861126,213.860057,213.86241,17.4069,14.5244,21.1805,69,69,241532.4886,pos
2648,648,213.951792,213.950914,213.981751,17.9657,13.0954,23.0494,86,86,802919.0237,pos
2650,650,214.088012,214.087313,214.089174,18.11625,13.0954,23.174,98,98,403904687.1,pos
2652,652,214.224439,214.223655,214.225646,17.9853,13.0954,22.5472,87,87,865778.7404,pos
2655,655,214.31545,214.314554,214.31665,17.5685,15.0571,21.4705,73,73,361832.1929,pos
2657,657,214.445662,214.439789,214.452669,17.57655,14.4336,29.5787,78,78,442620.3734,pos
2659,659,214.915706,214.915075,214.9163,468.22165,460.4587,472.2675,100,100,2930637.535,pos
2661,661,215.014302,215.013612,215.025883,57.4339,55.9839,77.0728,99,99,958197.8811,pos
2662,662,215.090868,215.090166,215.092051,18.1947,13.0954,23.174,101,101,46216988.76,pos
2665,665,215.161785,215.159266,215.162628,549.173,547.6491,550.8012,71,71,77298.03191,pos
2666,666,215.228169,215.226718,215.229559,18.29175,12.9135,21.2245,54,54,36072.31321,pos
2667,667,215.457412,215.455214,215.458597,17.3464,11.8521,23.2643,57,57,56957.59408,pos
2668,668,216.019395,216.018693,216.020289,331.3486,330.3398,332.1654,99,99,214695.4985,pos
2669,669,216.052027,216.049626,216.05294,128.2976,125.7521,131.5436,100,100,247907.7573,pos
2670,670,216.083614,216.08288,216.08479,18.1947,13.0954,23.174,101,101,17819465.13,pos
2672,672,216.15135,216.133753,216.157965,384.8702,380.6582,421.5177,98,97,106401.9513,pos
2674,674,216.921181,216.920521,216.92204,45.1752,43.0364,46.5365,99,99,2810135.301,pos
2676,676,217.04486,217.043505,217.04572,373.0129,371.1326,378.3819,61,61,199695.2787,pos
2677,677,217.086566,217.085834,217.087732,18.12675,13.0954,23.174,98,98,1443254.027,pos
2678,678,217.101903,217.08662,217.104448,202.3879,166.2305,212.9664,103,102,14703147.57,pos
2680,680,217.17781,217.177046,217.178606,524.1319,522.6023,525.6044,103,103,220283.2005,pos
2681,681,217.924443,217.922503,217.925836,43.4617,41.7311,45.3256,77,77,26087.27057,pos
2682,682,218.015081,218.012611,218.019106,330.3593,328.9782,332.3179,79,79,43890.29014,pos
2683,683,218.033014,218.031882,218.034669,56.11255,54.0343,69.5621,90,90,79666.76557,pos
2684,684,218.105552,218.104889,218.106435,202.38905,201.5295,202.9781,100,100,919147.605,pos
2685,685,218.140618,218.138362,218.143031,157.9214,156.8958,159.1396,85,85,685566.2641,pos
2686,686,218.149731,218.148913,218.150829,48.1372,40.4539,51.4677,91,91,639916.8559,pos
2687,687,218.918084,218.917448,218.919013,44.9985,43.0364,46.2238,99,99,808282.0088,pos
2688,688,219.038105,219.024344,219.039418,55.4219,46.9666,77.6601,101,100,7546500.117,pos
2689,689,219.104424,219.098129,219.144459,200.9914,193.3754,203.5974,82,82,59495.8761,pos
2690,690,219.166679,219.157383,219.168548,50.1882,44.9173,51.331,98,98,303982.4282,pos
2691,691,220.041369,220.005344,220.042578,55.4158,51.0713,79.215,96,96,260299.372,pos
2692,692,220.095847,220.09511,220.096863,52.1077,47.5799,53.1222,99,99,569177.0365,pos
2693,693,220.165329,220.164583,220.166297,48.4103,40.4539,51.3821,99,99,1397786.35,pos
2694,694,220.932475,220.931899,220.933166,468.1641,462.1727,471.7751,81,81,1022032.21,pos
2695,695,220.932466,220.931857,220.933045,330.1839,328.7476,332.7576,75,75,458735.0203,pos
2696,696,221.036214,221.030199,221.03733,96.04015,95.3142,100.7959,100,100,571202.4173,pos
2697,697,221.024774,221.022228,221.025917,252.2953,248.9461,255.7547,64,64,39244.66332,pos
2698,698,221.076622,221.074832,221.078818,333.0268,331.9422,336.9427,73,73,54962.03842,pos
2699,699,221.168655,221.167635,221.169889,48.9675,40.4539,51.7686,84,84,131159.9687,pos
2700,700,222.866599,222.865501,222.872459,47.3407,44.2896,49.0232,99,99,149017.0947,pos
2701,701,222.98178,222.980596,222.982998,96.104,94.4979,99.5641,94,94,63739.24788,pos
2703,703,223.061725,223.060993,223.062901,18.3653,11.9694,25.3148,103,103,2905601.993,pos
2704,704,223.061685,223.060919,223.062714,144.8892,138.8703,150.2006,101,101,7603732.916,pos
2705,705,223.094753,223.093978,223.101201,473.1765,443.9016,474.1576,104,104,726379.6283,pos
2706,706,223.128269,223.125794,223.140853,355.3107,354.3376,383.5519,105,104,185777.4648,pos
2707,707,223.167258,223.16572,223.168029,767.499,766.37,769.9431,71,71,78806.59024,pos
2708,708,223.577537,223.575618,223.579171,202.15105,200.9896,203.5822,58,58,36499.22537,pos
2709,709,224.061422,224.06056,224.062534,17.7713,12.9014,24.2342,87,87,324357.1727,pos
2711,711,224.104412,224.096288,224.115416,472.419,469.0284,474.2606,76,76,65860.81826,pos
2712,712,224.198706,224.195741,224.200092,484.5872,482.9065,486.4359,91,91,103690.8847,pos
2713,713,224.863273,224.86229,224.864626,46.9191,44.9173,48.7962,99,99,87209.73908,pos
2715,715,224.982406,224.981449,224.989429,96.7866,94.7914,98.36,95,95,112257.3837,pos
2716,716,225.029826,225.020185,225.04446,333.069,329.8338,335.1393,93,93,119605.8279,pos
2717,717,225.04094,225.036413,225.05064,47.1626,42.3406,49.989,67,67,340986.4809,pos
2719,719,225.107437,225.104563,225.108453,405.3674,404.6988,412.2087,102,102,666072.197,pos
2720,720,225.115812,225.072838,225.120919,212.0992,184.8298,235.868,59,59,42105.88776,pos
2721,721,225.194349,225.193371,225.195445,480.55295,478.9349,485.0099,98,98,118039.4564,pos
2722,722,225.183231,225.180604,225.184774,768.85625,767.7814,770.6488,64,64,63124.28864,pos
2723,723,226.044135,226.041772,226.047878,97.82535,96.094,103.7948,70,70,54422.84497,pos
2724,724,226.052592,226.046402,226.068023,330.4658,319.0356,332.3025,67,67,29791.67628,pos
2725,725,226.073363,226.071226,226.079032,294.5581,293.048,296.2789,62,62,38710.12719,pos
2726,726,226.139423,226.136666,226.140595,298.25045,297.4479,299.0491,92,92,82344.43851,pos
2727,727,226.122931,226.121549,226.124372,211.1006,207.9021,213.6771,83,83,138851.9802,pos
2728,728,226.178239,226.177015,226.179854,463.02,462.2271,463.6988,68,68,52103.39367,pos
2729,729,226.214551,226.213951,226.215317,622.7512,621.5177,623.4655,99,99,329926.1258,pos
2731,731,226.950056,226.949124,226.953376,40.15185,39.594,41.9464,84,84,539566.5698,pos
2733,733,227.057091,227.05486,227.058516,359.83715,358.8612,361.7106,86,86,69227.13836,pos
2734,734,227.077162,227.076463,227.077953,215.6332,213.8625,216.749,99,99,3136470.358,pos
2735,735,227.102517,227.079675,227.104666,288.2972,283.9766,289.0608,67,67,124714.1252,pos
2736,736,227.123321,227.12194,227.124335,365.5564,364.4097,366.4244,101,101,307627.0318,pos
2737,737,227.123286,227.122548,227.124247,50.8169,48.2182,51.5235,99,99,432532.1051,pos
2738,738,227.123318,227.12251,227.124488,417.98825,416.6498,419.3981,70,70,82229.67174,pos
2739,739,228.063564,228.062159,228.064926,298.4857,296.0944,299.8973,93,93,249981.8194,pos
2740,740,228.077129,228.07553,228.084406,215.1891,213.7448,216.8766,98,98,332289.2384,pos
2741,741,228.074366,228.073514,228.075731,331.5309,330.6627,332.4742,99,99,940475.6666,pos
2742,742,228.193948,228.193246,228.194889,470.0443,468.9783,470.8634,104,104,308330.7189,pos
2743,743,228.230207,228.229577,228.23095,663.892,662.9069,664.5137,99,99,2004716.171,pos
2745,745,228.920798,228.92006,228.9217,53.7893,52.6525,56.7127,100,100,539031.2297,pos
2747,747,229.072796,229.058885,229.078343,333.9485,297.8746,339.6488,84,83,63590.59125,pos
2749,749,229.152692,229.152006,229.153825,99.7979,97.9251,105.1977,90,90,301732.9527,pos
2750,750,229.15249,229.138716,229.153755,52.3648,47.5179,53.5066,77,77,102437.8067,pos
2751,751,229.233562,229.232552,229.234352,663.7448,662.7999,664.5137,98,98,228905.8066,pos
2752,752,230.063386,230.062632,230.07409,331.7881,329.7095,332.7891,100,100,3287322.765,pos
2753,753,230.187703,230.186736,230.221593,501.1513,464.6423,503.3909,97,94,99295.39375,pos
2756,756,230.887931,230.887279,230.888726,725.4712,722.6537,728.064,90,90,472620.5204,pos
2757,757,230.91786,230.917117,230.918842,53.6046,52.6525,56.7127,99,99,152633.3618,pos
2759,759,230.964497,230.963691,230.965086,469.2044,462.1224,472.7998,74,74,1743539.496,pos
2760,760,231.06621,231.064428,231.090958,331.3233,307.6253,332.5664,102,102,227169.9069,pos
2762,762,231.087912,231.082162,231.114937,202.06015,165.9452,241.1589,106,100,3399228.627,pos
2763,763,231.1145,231.113606,231.143307,19.0014,13.7428,50.9444,93,90,4682106.085,pos
2764,764,231.157107,231.155244,231.158509,510.534,508.9725,512.4387,76,76,56944.04034,pos
2765,765,232.108585,232.107902,232.109569,212.6439,211.5776,213.7404,99,99,22406230.56,pos
2766,766,232.895343,232.894405,232.896948,44.6806,42.4039,46.2238,99,99,185475.4426,pos
2767,767,232.983485,232.977836,232.984234,267.596,260.9932,274.9719,99,99,952542.9018,pos
2768,768,233.061252,233.060569,233.062026,234.34635,231.5123,240.6448,90,90,7897061.167,pos
2769,769,233.06136,233.060507,233.061974,20.4299,14.8624,27.1482,71,71,3542755.189,pos
2771,771,233.061195,233.06056,233.085763,194.61,169.6263,200.279,93,92,12382471.38,pos
