idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity,tp1_food_YESvsNO,id,P_1,p<0.05,"p,0.01",sign_1
4612,2612,515.308685,515.307313,515.310353,701.379,700.9453,701.9683,100,100,8565121.048,pos,TRUE,4612,0.000003,TRUE,TRUE,1
4613,2613,515.366378,515.3621,515.368338,790.15225,765.7068,792.1985,90,90,292378.9035,pos,TRUE,4613,0.781366,0,0,-1
4614,2614,515.635722,515.63098,515.637819,403.4582,402.1933,404.7097,65,65,52680.42111,pos,FALSE,NA,NA,NA,NA,NA
4615,2615,515.810228,515.80886,515.812087,701.34815,700.8626,701.9683,100,100,4358858.975,pos,TRUE,4615,0.000002,TRUE,TRUE,1
4616,2616,515.931168,515.929533,515.933471,403.3355,402.3184,404.1582,99,99,529137.2411,pos,TRUE,4616,0.450071,0,0,1
4617,2617,516.28513,516.283242,516.286568,403.4518,402.7637,404.5296,99,99,1681442.998,pos,TRUE,4617,0.360942,0,0,1
4618,2618,516.31186,516.310229,516.313489,701.39955,700.8626,703.2091,100,100,1205158.353,pos,TRUE,4618,0.000001,TRUE,TRUE,1
4619,2619,516.301661,516.300314,516.303424,664.4789,663.7973,665.7477,99,99,2667858.83,pos,TRUE,4619,0.06859,0,0,1
4620,2620,516.297565,516.295935,516.298993,294.3478,293.4786,295.4891,99,99,1512567.843,pos,TRUE,4620,0.807353,0,0,1
4621,2621,516.32235,516.32089,516.323982,759.6538,759.027,760.4491,97,97,1103062.34,pos,TRUE,4621,0.360147,0,0,1
4622,2622,516.619585,516.61783,516.621195,403.7294,402.818,404.7171,99,99,1248324.204,pos,TRUE,4622,0.523564,0,0,1
4623,2623,516.789664,516.780952,516.791919,357.8577,356.2834,389.201,70,69,57337.35487,pos,FALSE,NA,NA,NA,NA,NA
4624,2624,516.813279,516.811585,516.8154,701.3271,700.3378,701.9683,99,99,259098.5899,pos,FALSE,NA,NA,NA,NA,NA
4625,2625,516.824083,516.822683,516.825925,759.6278,758.9651,760.4491,98,98,578735.1554,pos,TRUE,4625,0.375501,0,0,1
4626,2626,516.954089,516.952314,516.956294,403.6346,402.7599,405.031,99,99,525608.8002,pos,TRUE,4626,0.959376,0,0,1
4627,2627,517.28739,517.281835,517.289934,403.3401,401.8063,404.5184,77,77,119570.9208,pos,FALSE,NA,NA,NA,NA,NA
4628,2628,517.305236,517.30368,517.306761,664.4269,663.5407,665.7031,99,99,607222.8776,pos,TRUE,4628,0.023801,TRUE,0,1
4629,2629,517.300428,517.295796,517.302092,294.8533,293.4786,296.106,98,98,369130.6257,pos,TRUE,4629,0.630247,0,0,1
4630,2630,517.381924,517.369957,517.383891,782.1886,758.6983,785.012,99,99,620087.0488,pos,TRUE,4630,0.666873,0,0,1
4631,2631,517.805319,517.803498,517.807181,701.32465,700.2914,702.3281,80,80,67139.36715,pos,FALSE,NA,NA,NA,NA,NA
4632,2632,517.937074,517.935273,517.938988,403.7831,403.0827,404.6537,99,99,1358707.609,pos,TRUE,4632,0.575273,0,0,1
4633,2633,517.965837,517.96428,517.967446,740.5389,738.9239,742.1775,93,93,189849.8645,pos,TRUE,4633,0.284528,0,0,1
4634,2634,518.14642,518.144026,518.14828,701.53,700.6786,702.2774,95,95,100948.9812,pos,TRUE,4634,0.007745,TRUE,TRUE,1
4635,2635,518.271574,518.269551,518.273771,403.7342,403.1454,404.7171,99,99,982284.106,pos,TRUE,4635,0.338635,0,0,1
4636,2636,518.317124,518.300717,518.318755,701.7096,701.1,741.8334,100,99,53454043.94,pos,TRUE,4636,0.000004,TRUE,TRUE,1
4637,2637,518.385278,518.372127,518.387251,782.8383,757.6669,787.0363,78,78,121157.4628,pos,FALSE,NA,NA,NA,NA,NA
4638,2638,518.488318,518.485583,518.490374,701.49745,700.5352,702.5813,98,98,97149.35258,pos,TRUE,4638,0.000003,TRUE,TRUE,1
4639,2639,518.605979,518.60423,518.608496,403.7147,402.5771,404.7697,99,99,406408.6236,pos,TRUE,4639,0.676638,0,0,1
4640,2640,518.814961,518.813232,518.816653,358.93775,358.2681,359.8845,98,98,279952.4224,pos,TRUE,4640,0.618659,0,0,1
4641,2641,518.8133,518.785558,518.821423,699.8449,682.296,702.2774,99,99,184538.9059,pos,FALSE,NA,NA,NA,NA,NA
4642,2642,518.93972,518.938011,518.942663,403.4633,401.988,405.5954,90,90,132846.9992,pos,TRUE,4642,0.977707,0,0,-1
4643,2643,519.242299,519.236161,519.255397,354.33115,352.7253,356.3413,84,84,120731.9941,pos,TRUE,4643,0.541567,0,0,1
4644,2644,519.274632,519.271124,519.290371,422.6774,401.2394,423.5514,91,91,167635.161,pos,TRUE,4644,0.080763,0,0,1
4645,2645,519.320427,519.318914,519.32217,701.6273,700.9832,702.3943,99,99,13646483.52,pos,TRUE,4645,0.000005,TRUE,TRUE,1
4646,2646,519.398026,519.396227,519.399569,800.3004,799.2947,801.3847,100,100,810842.4248,pos,TRUE,4646,0.92103,0,0,1
4647,2647,519.818881,519.81423,519.827622,686.4233,652.5551,690.238,55,55,34042.97333,pos,FALSE,NA,NA,NA,NA,NA
4648,2648,520.163862,520.160838,520.166412,681.2573,680.4706,681.9835,92,92,74451.67748,pos,TRUE,4648,0.017347,TRUE,0,1
4649,2649,520.259645,520.257482,520.261606,358.86075,357.716,359.6966,96,96,280921.4133,pos,TRUE,4649,0.731549,0,0,1
4650,2650,520.335428,520.33391,520.337178,681.5898,680.9831,682.1226,99,99,44129775.74,pos,TRUE,4650,0.004464,TRUE,TRUE,1
