"X","name","fold","tstat","pvalue","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","batch_1","batch_2","B_7","B_8","B_29","B_14","B_6","B_10","B_20","B_11","B_18","B_3","B_15","B_4","B_1","B_5","B_17","B_16","B_12","B_2","B_19","B_9","B_32","B_25","B_27","B_13","B_35","B_21","B_33","B_23","B_36","B_37","B_26","B_34","B_30","B_31","B_28","B_22","B_24","A_15","A_8","A_2","A_6","A_3","A_1","A_10","A_16","A_14","A_9","A_20","A_23","A_11","A_7","A_19","A_18","A_22","A_21","A_5","A_4","A_17","A_24","A_12","A_13","QC_1","QC_10","QC_11","QC_12","QC_13","QC_14","QC_15","QC_16","QC_17","QC_18","QC_19","QC_2","QC_20","QC_3","QC_4","QC_5","QC_6","QC_7","QC_8","QC_9","QC9_2","isotopes","adduct","pcgroup"
12,"M83T106",1.42274290149058,-9.17947166434332,6.26165785888588e-14,82.9446876052735,82.9442681309967,82.9448089599609,105.592,103.656,108.851,144,57,81,505125.220271589,624586.919060325,350426.060657854,509539.026372363,424265.850442704,459242.885288737,329757.95951091,483159.546923535,576965.607247754,452633.002970964,623144.905746289,553410.875028399,384661.388728551,417543.410439258,357684.688391245,511906.901232539,528847.836360645,540048.186334583,382125.992300768,606361.493035983,305873.164106243,428691.315481042,417812.912851404,967387.924213767,438034.198543732,271949.730522611,315624.901864927,324848.427554482,414339.694275574,255835.722991742,404997.671933288,298598.272561492,247989.278033542,303980.911087919,293575.851570312,374126.017772058,438864.440980364,587525.750435531,480748.675773438,683997.78773964,610902.324140469,577813.042347622,506170.471136607,1091014.49090062,753722.869020527,659060.702035516,609280.273482715,448193.132939476,389493.948393965,754014.150092285,615211.471984082,321620.301520899,361552.545793789,391458.177058385,324333.428773462,537523.06558875,491454.55570586,355816.909574424,488472.26408005,633455.85311654,669940.772680382,436263.643903767,662398.899078369,505246.22408582,388072.034104259,371458.262626172,325487.6037632,385612.214971371,363785.09532608,361171.915712174,355310.968229297,375354.454082468,516118.173092199,418092.826229915,583796.131307813,648876.564751465,461815.094196614,523803.099966833,495584.036286673,465175.359345938,586578.706227279,402745.889457666,"","[M+2Na+2K-H]3+ 125.944",70
13,"M83T119",1.31066077216621,-7.5175238695077,3.01918490208664e-11,82.9444018304475,82.9443147695413,82.9448355211721,119.325,115.852,137.253,113,55,47,437784.935605109,544752.517977539,342024.545366226,843692.249888113,362209.879034729,388728.952012573,301296.042874172,377519.541417236,421921.753769409,364445.91866455,381364.258107422,476608.99407196,416221.858383958,379887.095982767,392616.066859684,376330.264319458,361269.81560039,464130.450886285,279490.39184933,412842.190358817,264673.858678415,313412.922546847,252282.438813546,422751.352734375,434585.015487117,310943.812697887,336065.216529974,312370.696096384,303180.07749964,353645.623544713,275885.600978002,302640.582428643,378518.443859646,256346.734973633,309214.133334147,276124.397404576,288681.033832298,530807.898947483,358425.393287304,578569.595193153,648321.411542455,503726.410817023,522355.515604601,490720.735238802,520117.426513672,437404.365040179,449437.682643311,359382.360011665,328590.269770483,522728.319915671,456781.693616268,269161.872674513,341088.703066588,350490.330116651,414276.87544016,419297.232844727,435245.230708984,396222.700971122,356179.523569182,386166.191870728,441707.222502197,323309.835099805,393727.232563879,373588.825454948,409316.239823328,172952.674642578,243217.184029986,373901.571748773,251966.073371256,337696.356455232,415208.051394809,290134.623873551,419857.175671875,289166.289090044,367013.35783835,351738.848267997,362523.5567,401264.797157064,365746.286458008,458589.521275707,359665.848378906,297735.507341526,"","",328
14,"M83T112",2.09509536066298,-9.97760440704446,2.22044604925031e-16,83.0212887884869,83.0189103345658,83.0223471153511,111.556,96.3896,113.797,150,57,81,19841704.3295068,20902490.2492679,4703226.81496211,11653665.3085583,13589337.7631689,18229294.2486074,6300367.49273088,13801277.2003054,12587171.5708206,16383470.4323121,12566074.503515,16445194.4039989,21745969.2109503,13768564.7098477,8670209.31591936,7184136.05292472,7654175.35771485,25475637.8961184,15819371.2596197,21024582.6305282,7662818.01262244,7317324.60976804,6187510.4471835,10119839.4158799,16738745.4763921,8933068.75229441,13226029.2819465,3411283.202456,6902080.13707463,5984831.05422764,3146271.71137153,12907716.3617877,23709253.523327,21693604.3165347,8087253.67338997,2796755.13748047,2624175.00718864,16908317.1271892,12826068.9073596,19440886.4846784,13388909.0366309,28730371.3627149,14407189.9138903,24385333.85333,14013606.8094907,14870251.3746961,20144503.9690518,10020890.3072103,8406376.10081949,17915360.4988235,11452270.6248276,8081183.71459097,10601153.1001577,6246133.75051185,8986797.08024219,8448430.69473633,12246418.6389212,4528402.96861536,7537042.2374956,12617763.2229816,13056463.7485528,10754953.5234674,14696200.9220766,14449999.0511684,5395741.81379852,5024534.03151,7884568.75629587,7179854.02718375,7078326.49517748,7569147.33808501,7328127.20801947,7205283.85555859,11625678.2741696,7896014.42799688,12380859.1411022,13459143.0335469,12279500.8676359,11949785.8078608,12484042.8045851,13349739.2857074,12770606.4902264,5422706.6354636,"","[M+2H-CH4]2+ 180.062",12
15,"M83T677",2.07696450275503,-11.7738216528401,0,83.0849263918416,83.084804150634,83.0853680097848,676.706,665.701,687.238,94,56,22,295165.367713158,402096.826204963,199233.631061941,482803.808479688,486659.638867383,467646.368553711,104602.389177632,605233.8731812,322742.062024325,239302.519769806,203399.738142188,246779.676099448,521479.693925216,431115.987229189,364263.03186121,418016.449742187,375636.473282226,345149.330332031,130726.641881159,268082.389017993,85927.1980212399,188754.331798112,167303.289130212,533461.204791588,127088.35991455,178762.70776812,138041.705931736,192986.705294085,226468.675076924,217288.335210181,198063.848106313,203873.94580233,79528.1193065791,153209.16479255,235522.826759797,95167.4391110629,198609.059880729,346707.164733041,356001.165078125,359074.074511282,400286.821846641,320066.166318802,301008.942378163,294576.111911848,590850.369304999,404168.206332124,391237.850464903,230020.171043712,218902.078887829,407441.876832668,256964.663299341,234856.350448823,166117.546988647,119219.035932234,300373.549052447,392120.965644532,532112.411561252,170777.936915707,220756.828520925,339500.914073485,263353.375240234,297295.787717329,419057.709030762,193104.395173242,198605.798036726,196432.056711347,96956.4004468095,199173.660964925,98355.8157272012,221770.56061983,173904.48468716,133990.965150994,322620.689233304,196541.804054883,407939.099651954,314434.682975001,391174.594672202,315531.055533691,333544.709068979,368398.868275228,193961.174360595,208032.731806861,"","",493
16,"M84T111",1.47931314364058,-6.42700993510129,5.14723574873699e-09,84.0244084050974,84.0180726928949,84.0248471294596,111.215,109.313,113.912,85,48,10,83351.2709172712,80100.1257994385,38010.9408364019,63403.2624175347,82875.6116488559,126820.982931098,47798.6143097223,97858.5857908203,72604.1526215819,61018.544694336,73700.3225660808,116575.275856408,92689.7567081163,80201.386601237,49228.537244333,52245.10607514,43478.8598754406,95841.387046658,80495.1244256417,148493.5283307,64581.1628599046,61257.7284750342,37077.1926317412,66302.0874140625,102033.597603272,57403.7193473577,67336.1251523438,24915.6258407161,57918.0840965893,54554.8100285163,26600.8519533593,80624.5426633649,137064.196350661,75783.4968515624,43407.348520238,33240.9102313162,34739.6630954019,48203.1712078303,93579.5289580078,89378.641682129,46941.4876787109,95257.2315701295,88768.7777713761,172996.566113636,62418.2038487413,93103.5031160889,77111.8591336671,63596.5437603808,66090.5712457241,132729.358462496,46290.3625478515,57827.315405421,70152.3523541964,66268.5062969854,66877.1182908304,54026.3835287411,61870.9040208984,40433.5232070259,71097.0248139463,70446.2987703451,60372.8528046874,77120.251379483,99185.6398379884,89442.1316051137,45963.0718066711,41669.9504488919,54761.0597911102,53021.2944864971,62779.9925596086,55235.4955425752,57663.0567771196,55649.8885419699,67517.9762802735,67530.0838882614,51948.9257695313,80374.8900030381,75852.1258468782,68868.0340615234,87380.1530734864,55466.3446363283,76949.5676289061,50461.4783076761,"","",12
17,"M85T664",1.71930917723288,12.3660620573542,0,84.9591366721652,84.9589861834798,84.9594629494346,663.517,645.734,687.523,45,33,4,54170.5677410891,78304.230183105,325963.979864814,94958.5881487245,215566.576172523,126942.247361914,381998.968724353,256474.52104625,86608.5482561647,251612.562267023,260107.433085394,262707.322660893,54832.8785699869,229277.229899981,241024.309189453,260599.182174899,277106.139744458,237894.57581681,91184.7782952663,257618.489244819,353369.895033172,337514.862193549,371009.745793734,275011.627076172,338881.420925433,55244.5292724612,348531.101139477,365183.738664587,322785.539704193,355554.207130513,381777.218000968,327491.234757333,287402.267870079,322368.130012279,321686.275123683,387144.523132974,383908.191362989,197064.812359106,216586.035811781,229226.08849584,150642.69141912,241926.912384592,249336.435947949,96801.3916103832,251310.314708965,139919.344385579,212495.176968749,318436.684603588,338275.654375264,151113.274203414,69344.7256801271,325327.266000901,338139.631749825,350069.383351914,333325.229634561,155484.294938965,71514.662647372,373209.748336646,320756.507173958,253024.518935101,289132.518764473,137908.519078491,272622.587866468,274383.485115175,378590.629707423,371828.236595994,325102.22315196,332021.760270808,319467.325699243,321347.280533263,338677.856798188,357987.406979799,249570.589807034,234901.626832126,280656.681651554,259639.265001431,132094.803420573,165511.429574707,185740.903040483,236003.422162745,283124.263212658,337444.164055986,"","",305
18,"M85T91",1.54239689765775,17.5960989868051,0,84.9593348830856,84.9589884119743,84.9606999811628,91.2171,86.3312,106.53,143,57,81,9071731.21188808,8877117.81819162,10679655.2375279,9105285.31547729,7769821.49994,9765840.98717564,14260351.9082827,8350595.75203958,9119475.50732413,8122937.05808963,9263461.63303067,9205736.27316988,7440165.72602473,7700246.52043183,7233456.3050494,8208978.23101336,8571243.85044431,9577150.72638449,7804125.28238206,9573880.67542685,10636955.5259621,14976826.0644953,14115820.1130488,8447566.1309937,12953076.3537455,15345774.6645975,12489899.4611694,16257074.0401293,11262578.7323665,10083423.7059378,15653453.2493598,12575766.2010435,11449669.6510741,11099184.7127611,9264886.69092001,14129283.8604003,12625668.0734692,9305391.12591904,8957828.11039716,9270910.4229991,9008573.3608552,8443444.10993399,9758416.55776112,9540148.58671505,9646942.270495,9766524.22365588,9362186.99494028,11711568.1614129,13140586.475528,9759148.84285502,8660994.80088301,11305264.3594362,12158945.4908957,12015365.2788687,11991202.5416377,8710947.97447247,8584472.06930633,15881876.9863926,12714875.767388,8718680.91315651,8803470.15958498,8784849.16730102,9289939.30334424,8878287.59261793,15285823.4081967,14732049.6150065,11358756.1592209,11828687.9533008,11719652.8936582,11573925.8809576,11951000.7558931,11871615.0346557,8648556.47309727,11853577.2797582,8903630.98330348,9022035.96361921,9181232.18758151,8522335.8375474,8312982.00186447,8651453.37303661,8532684.95959426,14384882.0076494,"","[M+2Na+K-H]2+ 85.9885",28
19,"M85T120",1.38102404547756,-5.23689847529887,7.9479816461614e-07,85.028269738323,85.0278429719963,85.0283519419534,119.886,114.448,124.703,139,57,81,775608.257127686,828926.920278198,1150740.70447454,1084318.28595921,854905.690881392,1593943.44983099,435061.686536065,1127640.69053655,1269532.05940042,833367.797225071,916833.944240739,630934.024949777,812429.728922662,948878.557377929,934502.960160372,871583.489937283,958194.727433493,1144802.65239193,769302.702760294,937528.47032175,539372.950222584,707004.43175637,731524.866124054,882925.807569455,1042548.3429598,529549.096700368,784542.255864032,1148111.70918628,674144.399005371,667990.977058364,732296.714679687,667477.60794186,1243349.17770436,880322.035182495,1270323.52348276,438360.441529486,326903.05441272,663706.608091055,672709.043859375,966029.683531902,781390.313732197,563152.364764262,1112016.48738804,1047949.83478143,895749.263971705,559889.450101004,599733.932792969,506619.398619232,1015425.5837726,613457.653944191,775792.882853733,454126.079460262,615014.873591366,615258.957482291,1004426.71623117,602306.610061415,585060.314422474,361981.270375651,742377.406681261,552477.563662833,734376.542158398,922036.963185059,903584.01277539,808907.404528808,491955.230468374,552971.563502344,761435.474428302,639525.738250684,757795.625371035,830938.874873604,686343.914063023,692802.048066768,987667.251832456,662600.488510391,883512.465858367,924411.306137695,842010.976612934,914514.038546443,998583.907253481,1001328.65549991,932681.471073798,551631.079149621,"","",49
20,"M86T246",1.01594510167096,0.169948363813799,0.86538667706343,86.0962967534236,86.0958311562874,86.0964122794275,246.248,234.081,278.989,325,57,81,2157156.64817833,5972748.24317233,5429558.57404324,2578285.27041918,6650712.95205434,10016479.4368009,7055154.54364666,8209434.54444996,6091316.39096728,2208217.09620052,4478637.32449609,3469476.60498438,6619913.92727314,6882491.19966039,1821048.96902716,1609472.65770559,7697175.89258343,9446273.4192703,2223556.80709375,6328405.92760973,6450905.38860817,9150344.00243315,1839615.80882031,4018928.48226315,2372456.03102084,6869933.80601002,8072608.07364638,3623418.66676563,1675372.61292312,4749270.24481298,7531213.29128829,2273120.56624023,7885330.81265039,9869481.42510887,1670236.90199438,5974815.0677813,6773677.01042925,2819308.20770813,2098494.98277022,9776099.63959765,1699391.09452387,11767846.0458959,2352445.54513476,8696192.9128317,7792103.83341501,6922255.27453022,8692922.94153076,5564037.9730175,8875189.99311334,1386381.79331752,7937860.0140067,5358721.93328299,6671172.603786,5633455.29207261,7856790.71140882,145944.125062501,3882739.81786545,1274429.68880357,6564430.87215228,2460971.24282143,1760760.01190092,3002398.93021797,2560688.25633025,6887669.17597575,6109974.83465508,7025798.10793741,6290240.07035318,5783119.8676112,6177411.34972647,2492773.49879715,6056801.98366285,6104664.19162944,2399748.31490067,2188437.46410625,2301718.08354447,3197007.93790273,2897636.2097959,2665707.8697419,2443082.71857,7753892.44252152,2919571.36469254,5994763.9571963,"","[M+K]+ 47.1329 [M+Na]+ 63.1068 [M+NH4]+ 68.0622 [M+H]+ 85.0888",21
21,"M86T223",1.04607032559345,-0.836467376703593,0.404881267963525,86.0963136044521,86.0958545264676,86.0964347422759,222.894,208.161,233.208,158,57,80,2025444.56107457,1513123.13590921,1439823.8625737,1383808.79961352,1526413.890217,2523174.99530555,1521500.67834028,1778395.17553156,1323411.15776273,1706334.38456459,1999467.94341937,2228283.12679967,1793477.52449438,1631394.38787044,893780.280850947,729481.453729091,1132125.5846728,2316505.11564979,1582918.80381061,1684546.21642147,1494547.73188126,2517305.33137714,1487493.57147063,974106.53340694,1814924.24595875,1850741.09142694,2497758.0315625,1781886.82444786,138301.508769532,1099760.18931872,1788258.13125781,2433853.53519439,1852326.86316581,2868460.06211793,741824.551063476,1669286.73566633,1925491.6517491,2676230.81833767,2008866.49002679,2558679.45203865,1947005.15726195,2760799.87299414,1217053.38093867,2383136.08454214,1985202.56717418,2062842.09103171,2522367.69460802,1411550.35363034,2148751.07372872,1680020.64981284,1132582.82619835,1357978.73607539,1509691.3172476,1548044.65367649,1969849.75527482,1551709.95218089,1537685.99561006,481077.445015624,1759432.88433919,994105.618442096,1583635.27220984,1248423.17740938,2302549.51832799,1143417.13668635,1547575.10779844,1913942.21591413,1915733.41378345,1323384.1155459,1370019.75222,1406124.2370382,1617154.57581466,1496195.74941696,1393032.68249262,1560749.83926886,1430475.85274306,923804.744453667,1113083.9220601,1522283.59335,2049987.00897607,1690396.9173425,1291994.28645703,1368077.36733644,"","[M+K]+ 47.1331 [M+Na]+ 63.107 [M+NH4]+ 68.0624 [M+H]+ 85.089",22
22,"M86T192",1.18040010597,-3.07799727305126,0.00293583826069543,86.0963337258142,86.0958875353818,86.0964300924329,192.255,184.602,205.422,132,57,72,496403.942109449,510086.9081759,414640.126344876,601019.116548943,577080.612768729,837176.930060232,494050.661428665,723616.652401982,472800.447113596,655113.325895594,918955.066026123,56834.9677109365,564229.277646154,637623.336036075,561945.884647726,544165.44815096,699918.363637695,877281.842080652,575891.785481934,522577.24326567,535490.0879171,668740.681710856,602421.505419994,673058.880966922,681943.026413147,519161.243932354,571841.475509988,659257.146061589,321057.110502174,368520.484461525,693896.308194188,555517.858595375,602271.579110383,724573.401734933,248459.000887357,474774.484436528,457796.80669842,765757.354768677,744530.904509144,797414.737580462,587776.213936607,1058325.12800083,368591.992116943,720702.404242508,626244.216145241,564601.422157784,736524.651575446,417272.16549275,672167.047698619,634945.8138627,649356.964634679,423131.969125854,516914.771061035,448362.285619428,553364.110703835,430807.611647644,772582.434664379,486797.205302175,598912.595522647,740270.206415918,471097.401114777,476841.49963637,974040.656980443,773039.885688565,632366.67623706,571116.137760522,536409.672942375,493743.411996765,496813.458227665,528689.304225681,496288.301449127,511469.214347511,62214.7783333334,504993.766803848,512578.388228695,534335.860963224,540218.964213257,662180.703577734,594215.108858643,690862.255057832,545340.769088948,468869.573547753,"","[M+K]+ 47.1331 [M+Na]+ 63.107 [M+NH4]+ 68.0624 [M+H]+ 85.089",48
23,"M87T92",1.08845234363367,-2.28580518180378,0.0242784090570196,86.9926519734116,86.9922179852531,86.9927260437294,91.6854,90.3564,94.1485,145,57,81,314742.555848991,343909.281803093,285650.822538829,350598.258928914,311820.476703025,392033.712938686,362027.602278206,317073.619929971,348577.234234499,335862.022281956,270791.188859366,338600.612448602,350723.502416035,341537.718203346,303923.898796272,367065.358174652,286696.977531579,362307.375655305,280218.314141534,348591.381174833,228695.06814561,313645.104015906,303417.958418087,285001.218010767,359007.507087836,379606.085252956,310211.880132949,224715.325086851,246733.596711317,257493.130691035,232440.65054569,298143.593078311,326353.856773859,379693.355198063,1110093.50477373,293380.618920156,280154.100735956,347672.093997236,306906.161357027,378529.997114689,396236.356678071,338900.282659133,375628.595812492,440619.788460146,403668.183277882,386079.321671191,330517.360314137,313726.43166031,338340.116068544,380029.256249682,323046.838637874,272380.624482923,345662.596155145,290977.874622442,343981.811274123,353639.274606052,331442.422313425,314148.27068048,167614.174121191,333978.895948539,346564.102816603,279446.551950048,349609.084259451,337528.508274852,298803.357221674,307167.801446513,292446.970371704,240511.220695874,297801.282067548,289067.051309817,282739.988107696,293353.866291569,287604.802795755,263244.8410067,312277.035428474,311911.078514941,324121.933731362,321346.846007657,317134.614003171,325330.565329801,307175.143142256,280414.096834013,"","[M+H]+ 85.9885",28
24,"M87T79",1.29827803586294,4.17926422136043,5.57136761680788e-05,87.0802266219433,87.0799020329274,87.0802859704054,78.81645,64.2385,81.4829,136,55,81,1285460.86617514,1746544.80988723,2416773.12187169,1593216.66809124,3001967.49910843,5030014.56824967,3653744.94669777,2455925.98577676,2034419.57115859,1325920.42394093,2492242.63047044,1086404.32077002,1210609.20520465,1855676.38902483,1998354.13593019,2860344.56485335,2445203.57185021,1691031.02636679,1499521.24570544,4853026.79488473,3553495.33572171,4092206.07623924,4157415.5625687,2105613.67260025,1710907.81501287,2559963.86448499,3259901.49656234,4801069.95386015,2790320.03088948,3625514.04222199,3810149.00233285,1459735.14379321,3382680.91317695,1868000.15083927,3942207.14380308,2260670.5045375,2341159.84720507,1315010.59816024,3410211.07580265,3106965.44764098,1334693.34514954,1780754.13704818,3002645.73387932,1232326.84531923,1755258.38486332,1719704.72381667,2224505.79492228,2956929.1562507,3595905.27009854,4683007.07886662,1879463.74798337,3471414.39541707,3295139.32473849,2945265.63931513,3389203.41165414,2157745.92710097,1695930.05861533,1732682.02804156,1882868.23891359,2898510.25812847,2968354.76852287,1962783.36828286,2118576.32753264,1807262.47894342,2476407.3643259,2851921.5465543,1435994.12118524,1577122.50617826,1745203.74160859,3465601.49455079,1849012.46973017,1705453.80420153,1212297.94910068,2074716.77885131,1235527.25417541,1245536.95623266,1132593.42936492,2102333.3631109,1889071.35336784,2384725.48865377,2736943.25222188,3930860.00160178,"","",88
25,"M87T18",11.1895843966435,21.0471842795273,0,87.0802446081696,87.0799249557647,87.0803159791941,18.4453,10.8332,32.8022,87,10,77,1790062.40272151,0,2953590.78705605,0,0,0,2090681.40096875,0,919011.21844591,0,0,0,0,0,0,0,0,0,0,0,0,3570709.79308025,2857933.46438479,0,3173661.04665678,2623110.69173782,2746490.56569704,2266483.90718913,3040020.56276745,3257821.14412344,3488011.16187804,2830522.86819308,2614032.67016406,2802936.68304375,3137794.66323539,2833015.8191437,2987659.19982455,0,0,0,1976804.07421162,0,0,0,1345158.61852334,1831013.50423851,0,2340525.27148402,1687983.70975596,1658997.67893604,0,1648575.64822674,2945010.78904054,1670216.24590008,1507509.5167349,0,0,1688975.58281581,2609466.97301432,0,0,0,0,0,3352983.51287686,3471891.18502422,2782550.44092662,2064831.65074193,0,3000509.24501797,2840029.56347369,2818153.93322123,0,2289547.19846582,1079188.27678633,0,0,0,0,0,0,1732933.37817052,"","",118
26,"M89T91",1.62617693365743,14.475660690112,0,88.9525347113655,88.952103621942,88.9526080982183,91.202,89.2724,93.2259,139,52,81,91557.2667228257,95865.2126159065,109017.153650488,82754.948421434,73066.6210543652,89841.2018876861,183076.100849179,139586.31286377,67899.8340615235,96706.7562429484,121070.089152005,95885.7961571207,108134.606349562,105847.579122315,72587.1011989746,70215.5209038021,92132.6613386284,140091.777208261,110335.191368261,117038.396746707,110805.649186235,185156.780365358,164080.682252169,72611.4228428613,153940.346955379,188208.844741289,164333.421055296,189185.087576242,148279.592655288,133774.021832966,180795.347883691,167823.933725387,163719.117741135,117374.91277026,100591.60551293,191390.110808533,152712.545633231,133770.840001812,119839.560650977,136533.927628439,116997.83325498,98719.6910666705,138883.70524481,141913.357203605,122502.324245947,150423.931727644,98770.268676504,156340.761592895,154024.569440332,60482.7722455241,87686.8943701416,136907.057834896,129934.588757792,130110.182349698,145580.44234161,103353.984991671,90047.7952095215,192071.525276025,145754.832225098,80834.224741687,69370.9172068848,121390.505109352,109528.297277417,74273.1616393556,169110.691873568,170014.91829597,135433.060774005,127527.896028303,122829.481570403,146248.932889202,133890.021821625,159619.61877371,111635.478456896,137118.312940063,119266.199995856,68357.0256966797,129866.649053018,103648.091919498,80962.5270653834,73268.9438445828,94624.3543746167,172583.120635156,"","",28
27,"M90T113",1.39453976240117,-8.2464921785925,2.21422880031241e-12,90.0548006953178,90.0543388435254,90.0548926947299,112.608,110.139,117.379,145,57,81,1967406.36576104,1101316.03187061,1360420.05339651,1167408.93269789,1648704.26950028,1815772.23083203,1407413.65209144,2238829.49987128,1772168.75892146,1595229.22722437,2207609.66651109,2310995.84775147,2097199.44984647,2156213.84891744,1393634.22125808,2127247.08357709,2051238.06652013,2221504.51628286,2080378.98123854,2625393.29864531,1355739.29993722,1755454.37193537,1332256.19983478,2608365.69092355,1159444.27966155,1670352.62223437,2034857.51457872,1120599.11147054,1227237.51619336,1236606.66608196,2007903.51075377,1208598.10409579,1795478.77283298,1188325.34249281,1297646.58369914,1864701.11289438,1447093.23866966,2720259.01333333,2699965.66794591,2510304.45947201,2047799.55320854,3662744.26393852,1476197.80110388,2910362.36839171,1781142.45723743,1666513.28388457,1984472.5922168,1763243.07970253,1794096.02875618,2035971.6145208,1839967.69458428,1681703.69309887,1866774.68910819,1390065.62083936,1584067.14068741,1718126.88115937,1693504.00402418,1081468.111659,1867632.61250242,3070797.22772908,1643274.92842418,1804634.67135417,2151240.81346706,2203972.95241469,1441051.71169416,1378638.97265762,1605587.9943916,1590179.85194759,1596334.24790954,1617916.44129407,1576243.67490951,1581910.27210367,1976789.76696023,1592659.60118061,1971365.234435,2056385.0463501,2020529.33824697,2070903.62861279,2067199.14156755,2153172.57374289,2178883.24204861,1464957.01022984,"","[M+Na]+ 67.0623 [M+H]+ 89.049 [2M+K+3NH4-H]3+ 89.049",98
28,"M91T101",1.5400745190115,-10.1155947930448,1.28785870856518e-14,90.9763845358423,90.9743576344191,90.9765747023961,100.5445,98.1864,114.393,156,57,81,5205075.00514842,61932.8291024171,3058810.27414367,5170100.98372301,4441843.94701604,63776.9078770345,2863671.09162158,5183540.74690214,5664096.85673771,4799125.21408758,5301624.12465721,4967805.60523549,4405997.66480401,4421604.65400549,4642346.52495387,5212504.43833937,5509003.26370357,4807609.5822205,4644068.46556965,5678238.20962159,3014680.26316456,3010780.17649765,3300123.06487295,5506122.23068897,2923254.11248431,3002015.95783499,2807785.60936155,3191214.95124176,3177046.99600503,2647601.79206754,3110490.25392704,2918193.30190306,2371849.78178643,2082049.43650967,2250976.43154077,3311483.84755822,3267795.30669504,5150558.37274063,5462506.17312891,4540444.46236025,5075867.27692165,4275012.24891378,4781181.88163959,4427004.53265227,5453320.66417075,5559734.79980245,5164958.50745657,2950307.65791546,2917686.69940408,5349391.87545615,5345826.76003772,2840151.97315079,2663732.74990058,3109509.1429264,2839620.36708769,5572451.36783111,5167030.40286079,2912437.16615526,2980349.55248841,5574088.07869148,5389012.10418903,4655666.48322641,5141114.26029304,5121377.84898652,3204736.62760859,3261943.22464828,2910987.67612651,2942740.73268878,3025112.7710406,3190298.37027265,3120373.6651604,3140797.21429998,4998225.8499587,3065989.40676932,4830390.10546122,5016176.81674526,5011631.69963728,43795.5111875001,5171743.81351954,5309756.48571038,5396269.58026702,3129748.32390693,"","[M+2Na]2+ 135.974 [M+H-HCOOH]+ 135.974",60
29,"M91T14",9.38504022265271,-11.9514669377658,0,91.0384912224447,91.0384334390549,91.0388367999848,14.3834,9.1334,34.392,62,53,9,556340.198764657,969371.705487921,0,952552.838699912,950203.618898133,530103.66742168,0,589333.5823875,1014516.65217921,619455.402099667,639408.632267361,0,798017.248515705,954142.410887277,1797051.70383887,0,1033238.63212127,353937.567760781,366965.466347461,633938.15456713,0,0,0,478639.91349668,0,642443.495567282,0,0,0,0,0,0,755553.228325179,0,0,527122.246485469,0,713480.692095905,574374.341210449,876069.204646289,346125.309090848,946811.885156752,923752.568336572,960175.004647783,450163.934878649,374847.041762708,930270.786751665,0,0,1024716.53642632,1032036.54791194,0,0,0,0,594542.389568609,432103.901614562,0,0,0,0,984102.75824005,940867.322692708,441274.581575098,0,0,0,0,0,0,0,0,607523.092934203,0,607351.661306391,647325.103661241,968145.838551981,901223.36316416,1762441.20647197,566580.880108237,542850.779141513,0,"","",131
30,"M91T69",1.64906865808583,-13.2629437521544,0,91.038816436394,91.0384275650053,91.0388607184742,68.9875,60.8907,80.1714,58,6,52,1061303.17423861,869806.173491455,839599.048730279,1245798.15167676,1084089.13429181,1284204.8445393,882191.493049665,1309800.89134287,1270144.90445819,1176821.99554246,1132173.67640333,1211493.47274003,1352976.23928842,1280565.65887274,1138281.41037,1198026.07728619,1047784.77037412,808415.120222119,1040762.09690273,1335308.1526053,839432.218369172,674238.053584583,843655.271478576,1108194.04373003,714118.228867808,737415.333640694,735744.410465585,914576.84824432,728524.19851826,409729.131004871,866419.552002575,325449.08872933,477154.170286489,703426.643767552,525499.420914399,526842.827568871,910514.469363796,1419563.31887251,1280221.81795202,1317826.8656801,1514630.53710313,1432305.62261784,1408070.64917752,1622294.05295273,1687950.68603311,1221626.89441231,1322440.11810621,946600.058232129,346434.675153125,1202498.62357999,1046988.92296441,872881.676992883,755038.209711304,744214.564915545,766289.467886581,1068658.39862333,1145902.67991705,367931.191458698,960980.473859552,1108757.0341232,1126948.58224245,658779.787284385,1085723.4956762,1123117.35394038,661761.923907859,579557.034288002,820566.703370948,762666.577107885,760532.226769294,726151.712299357,440657.591665423,791804.146975286,1169635.57025845,761172.259722897,1180137.30307382,1036052.73622823,1148039.5990873,656100.549389696,810604.397619175,1115695.40758496,1010488.74038387,659586.374481948,"","",349
